m,StockCode,revenue,cnt_cus,cnt_pro
2011-01-01,21357,7.5,3,6
2011-01-01,21358,47.42,7,36
2011-01-01,21359,79.75,4,5
2011-01-01,21360,19.9,2,2
2011-01-01,21361,329.34000000000003,13,22
2011-01-01,21363,256.90000000000003,10,46
2011-01-01,21364,6.75,1,1
2011-01-01,21365,100.08000000000001,3,32
2011-01-01,21366,37.62,1,6
2011-01-01,21367,7.51,1,2
2011-01-01,21368,7.51,1,2
2011-01-01,21369,7.62,0,1
2011-01-01,21371,35.56,1,13
2011-01-01,21372,5.79,0,1
2011-01-01,21375,10.9,1,2
2011-01-01,21376,21.8,2,4
2011-01-01,21377,13.26,1,7
2011-01-01,21378,34.71,4,20
2011-01-01,21379,7.52,1,4
2011-01-01,21380,312.61,13,103
2011-01-01,21381,982.6999999999999,9,647
2011-01-01,21382,58.790000000000006,5,17
2011-01-01,21383,96.64,13,141
2011-01-01,21385,484.44,23,534
2011-01-01,21386,26.919999999999998,1,28
2011-01-01,21389,147.82,9,172
2011-01-01,21390,273.74,11,215
2011-01-01,21391,20.939999999999998,1,8
2011-01-01,21392,8.26,0,2
2011-01-01,21394,4.13,0,1
2011-01-01,21397,29.61,3,22
2011-01-01,21398,24.99,1,9
2011-01-01,21399,8.26,0,2
2011-01-01,21400,5.87,1,13
2011-01-01,21401,5.87,1,13
2011-01-01,21402,5.83,0,7
2011-01-01,21403,55.18000000000001,1,148
2011-01-01,21407,170.02,8,38
2011-01-01,21408,29.299999999999997,1,4
2011-01-01,21411,284.40999999999997,16,65
2011-01-01,21412,-2.52,1,-6
2011-01-01,21413,31.18,3,22
2011-01-01,21415,39.9,5,19
2011-01-01,21416,11.25,2,3
2011-01-01,21417,35.21,1,10
2011-01-01,21418,9.92,0,2
2011-01-01,21420,3.25,1,1
2011-01-01,21421,82.04,2,64
2011-01-01,21422,113.69,4,131
2011-01-01,21424,203.49,2,75
2011-01-01,21425,108.03,1,31
2011-01-01,21426,138.16000000000003,2,73
2011-01-01,21427,62.980000000000004,5,19
2011-01-01,21428,605.0,12,146
2011-01-01,21429,287.78999999999996,15,166
2011-01-01,21430,1103.37,28,294
2011-01-01,21439,126.25999999999999,7,100
2011-01-01,21441,38.48,1,26
2011-01-01,21442,30.97,0,19
2011-01-01,21445,67.5,6,54
2011-01-01,21446,76.27,11,54
2011-01-01,21447,109.92,9,71
2011-01-01,21448,130.58,12,74
2011-01-01,21452,369.65000000000003,8,135
2011-01-01,21454,33.86,5,38
2011-01-01,21455,54.26,7,62
2011-01-01,21456,17.5,2,14
2011-01-01,21457,12.5,4,10
2011-01-01,21458,46.13,4,34
2011-01-01,21459,29.25,4,15
2011-01-01,21460,21.45,4,11
2011-01-01,21461,9.75,1,5
2011-01-01,21462,33.75,3,5
2011-01-01,21463,83.3,6,14
2011-01-01,21464,38.25,7,9
2011-01-01,21465,60.0,6,16
2011-01-01,21466,78.87,9,20
2011-01-01,21467,48.870000000000005,5,12
2011-01-01,21468,11.25,3,3
2011-01-01,21469,60.0,5,16
2011-01-01,21470,33.71,6,8
2011-01-01,21471,60.0,6,16
2011-01-01,21472,74.96,7,19
2011-01-01,21476,29.9,2,2
2011-01-01,21479,763.83,16,121
2011-01-01,21481,243.94000000000003,21,58
2011-01-01,21484,368.45000000000005,19,70
2011-01-01,21485,1366.5,60,276
2011-01-01,21494,344.15,3,199
2011-01-01,21495,136.5,11,325
2011-01-01,21497,115.5,10,275
2011-01-01,21498,367.5,30,875
2011-01-01,21499,157.5,14,375
2011-01-01,21500,189.0,18,450
2011-01-01,21503,52.5,5,125
2011-01-01,21504,57.93,6,135
2011-01-01,21506,89.87,14,203
2011-01-01,21507,150.11,17,375
2011-01-01,21508,87.3,13,194
2011-01-01,21509,80.49,9,191
2011-01-01,21518,51.87,8,123
2011-01-01,21519,112.89,18,272
2011-01-01,21520,48.43,8,112
2011-01-01,21523,1216.18,23,144
2011-01-01,21524,1199.4,34,154
2011-01-01,21527,742.7,31,94
2011-01-01,21528,129.84,6,14
2011-01-01,21530,47.09,3,15
2011-01-01,21531,269.09,21,107
2011-01-01,21533,434.97,26,83
2011-01-01,21534,89.7,6,15
2011-01-01,21535,301.77,20,118
2011-01-01,21537,-103.71000000000001,8,-31
2011-01-01,21539,248.16,17,46
2011-01-01,21544,73.02,6,84
2011-01-01,21547,144.35000000000002,7,45
2011-01-01,21555,92.28,2,37
2011-01-01,21556,178.61,3,65
2011-01-01,21557,587.98,4,228
2011-01-01,21558,283.08,12,114
2011-01-01,21559,795.6,34,339
2011-01-01,21561,556.42,16,239
2011-01-01,21562,5.38,1,2
2011-01-01,21563,297.52000000000004,18,96
2011-01-01,21564,79.10000000000001,6,22
2011-01-01,21576,23.42,2,8
2011-01-01,21577,83.25,5,37
2011-01-01,21578,220.5,12,98
2011-01-01,21579,58.96,6,25
2011-01-01,21580,31.5,4,14
2011-01-01,21581,15.75,2,7
2011-01-01,21584,54.449999999999996,7,33
2011-01-01,21586,132.0,6,56
2011-01-01,21587,0.0,0,-53
2011-01-01,21588,109.35000000000001,6,45
2011-01-01,21589,0.0,0,-14
2011-01-01,21592,85.0,9,68
2011-01-01,21594,4.13,0,1
2011-01-01,21609,351.0,9,132
2011-01-01,21613,44.25000000000001,4,15
2011-01-01,21615,202.35,6,147
2011-01-01,21616,174.89,5,109
2011-01-01,21617,229.42,8,119
2011-01-01,21618,174.99,4,106
2011-01-01,21619,132.29,4,77
2011-01-01,21620,179.71,7,119
2011-01-01,21621,3923.79,28,451
2011-01-01,21622,159.51000000000002,6,27
2011-01-01,21623,240.52999999999997,13,24
2011-01-01,21624,77.32000000000001,5,12
2011-01-01,21625,219.89000000000001,4,31
2011-01-01,21626,66.3,4,34
2011-01-01,21627,148.04000000000002,3,8
2011-01-01,21628,73.91,1,3
2011-01-01,21629,7.95,1,1
2011-01-01,21630,54.089999999999996,3,5
2011-01-01,21631,532.88,8,116
2011-01-01,21632,313.58000000000004,2,17
2011-01-01,21633,372.34000000000003,3,71
2011-01-01,21640,48.199999999999996,2,53
2011-01-01,21641,1.66,0,1
2011-01-01,21642,20.4,1,24
2011-01-01,21643,35.03,1,20
2011-01-01,21644,45.0,5,180
2011-01-01,21645,-39.6,1,-25
2011-01-01,21650,84.3,4,331
2011-01-01,21651,6.6,1,4
2011-01-01,21654,19.63,2,11
2011-01-01,21655,0.0,1,0
2011-01-01,21656,198.19,3,87
2011-01-01,21657,70.03,3,9
2011-01-01,21658,642.29,20,155
2011-01-01,21661,5.95,1,2
2011-01-01,21662,29.21,1,3
2011-01-01,21664,26.25,3,7
2011-01-01,21666,3.9,1,6
2011-01-01,21667,0.0,1,1
2011-01-01,21668,739.57,25,562
2011-01-01,21669,517.1,22,391
2011-01-01,21670,449.4,23,316
2011-01-01,21671,422.92,20,305
2011-01-01,21672,505.37,19,340
2011-01-01,21673,504.26,24,350
2011-01-01,21675,73.52,4,90
2011-01-01,21676,21.87,1,27
2011-01-01,21677,113.02,12,134
2011-01-01,21678,10.39,0,13
2011-01-01,21679,137.20999999999998,8,155
2011-01-01,21680,62.86,5,73
2011-01-01,21682,49.620000000000005,2,8
2011-01-01,21683,61.95000000000001,4,21
2011-01-01,21684,20.4,2,24
2011-01-01,21686,119.85000000000001,2,3
2011-01-01,21688,70.47000000000001,2,21
2011-01-01,21690,18.75,2,5
2011-01-01,21692,7.5,1,2
2011-01-01,21693,5.79,0,1
2011-01-01,21694,5.79,0,1
2011-01-01,21695,41.080000000000005,2,12
2011-01-01,21696,29.500000000000004,2,10
2011-01-01,21698,4.89,0,3
2011-01-01,21700,144.45999999999998,5,82
2011-01-01,21703,62.59,11,148
2011-01-01,21704,98.59,8,127
2011-01-01,21705,47.85,5,29
2011-01-01,21706,272.31,3,72
2011-01-01,21707,79.72,1,22
2011-01-01,21708,109.67999999999999,1,31
2011-01-01,21709,106.2,1,28
2011-01-01,21710,57.85,2,13
2011-01-01,21711,11.67,1,3
2011-01-01,21713,29.400000000000002,4,14
2011-01-01,21714,71.13,8,54
2011-01-01,21715,428.13,7,182
2011-01-01,21716,404.56,6,169
2011-01-01,21717,511.81,17,228
2011-01-01,21718,136.13,6,106
2011-01-01,21719,25.459999999999997,4,29
2011-01-01,21720,2.55,1,3
2011-01-01,21721,46.709999999999994,5,54
2011-01-01,21723,51.769999999999996,6,59
2011-01-01,21724,28.9,5,34
2011-01-01,21725,31.369999999999997,4,35
2011-01-01,21726,77.35,8,91
2011-01-01,21730,39.660000000000004,4,7
2011-01-01,21731,1370.64,27,799
2011-01-01,21733,4793.67,85,1585
2011-01-01,21735,116.69999999999996,5,10
2011-01-01,21736,4.2,1,2
2011-01-01,21738,5.9,1,2
2011-01-01,21741,23.270000000000003,1,5
2011-01-01,21742,29.75,4,5
2011-01-01,21743,11.58,0,2
2011-01-01,21745,93.75,6,25
2011-01-01,21746,129.88,10,101
2011-01-01,21747,35.0,3,28
2011-01-01,21749,29.259999999999998,2,12
2011-01-01,21754,1882.7,62,306
2011-01-01,21755,1999.94,70,333
2011-01-01,21756,568.78,25,93
2011-01-01,21757,19.8,2,4
2011-01-01,21758,25.36,1,3
2011-01-01,21761,29.95,1,1
2011-01-01,21763,59.9,1,2
2011-01-01,21773,348.99,8,540
2011-01-01,21774,292.58,3,432
2011-01-01,21775,215.61,2,196
2011-01-01,21781,373.43,14,23
2011-01-01,21784,232.39999999999998,9,10
2011-01-01,21785,0.85,1,1
2011-01-01,21786,95.29,9,204
2011-01-01,21787,227.74999999999997,9,299
2011-01-01,21788,44.129999999999995,3,51
2011-01-01,21789,42.5,3,50
2011-01-01,21790,335.55,17,423
2011-01-01,21791,459.9,18,371
2011-01-01,21792,40.29,4,5
2011-01-01,21793,6.75,1,1
2011-01-01,21794,108.0,3,16
2011-01-01,21801,92.36,0,217
2011-01-01,21802,77.15,0,179
2011-01-01,21803,78.73,0,183
2011-01-01,21805,0.0,0,-1
2011-01-01,21809,5.01,1,3
2011-01-01,21810,10.01,1,7
2011-01-01,21811,40.97,2,26
2011-01-01,21812,44.550000000000004,2,9
2011-01-01,21814,2.92,0,1
2011-01-01,21815,38.26,1,19
2011-01-01,21818,1.63,0,1
2011-01-01,21819,1.66,0,1
2011-01-01,21820,37.58,1,8
2011-01-01,21821,7.46,0,1
2011-01-01,21823,2.98,0,1
2011-01-01,21824,2.98,0,1
2011-01-01,21826,70.0,6,56
2011-01-01,21828,33.75,6,27
2011-01-01,21829,123.06,10,581
2011-01-01,21830,161.28,11,384
2011-01-01,21832,123.63,5,56
2011-01-01,21833,23.64,2,13
2011-01-01,21836,7.5,1,1
2011-01-01,21841,0.0,0,-1
2011-01-01,21843,875.6199999999999,36,74
2011-01-01,21844,335.88000000000005,16,108
2011-01-01,21845,144.9,4,54
2011-01-01,21846,381.58,0,223
2011-01-01,21847,87.08,0,53
2011-01-01,21849,116.63,0,71
2011-01-01,21850,52.16,0,32
2011-01-01,21851,89.64999999999999,0,55
2011-01-01,21864,153.96,7,50
2011-01-01,21865,29.4,6,14
2011-01-01,21866,76.03,6,35
2011-01-01,21867,15.0,4,12
2011-01-01,21868,308.43,23,232
2011-01-01,21870,228.7,24,173
2011-01-01,21871,130.99,9,95
2011-01-01,21872,22.11,6,16
2011-01-01,21873,138.57999999999998,8,225
2011-01-01,21874,117.37,15,89
2011-01-01,21875,157.44,8,132
2011-01-01,21876,289.78999999999996,16,484
2011-01-01,21877,284.02,21,219
2011-01-01,21878,35.879999999999995,2,33
2011-01-01,21879,172.59,18,628
2011-01-01,21880,143.23000000000002,19,484
2011-01-01,21881,106.98,11,351
2011-01-01,21882,78.22,9,284
2011-01-01,21883,237.33,21,779
2011-01-01,21884,97.4,10,341
2011-01-01,21888,71.45,8,16
2011-01-01,21889,316.15999999999997,15,247
2011-01-01,21890,117.67000000000002,8,37
2011-01-01,21891,319.38,14,259
2011-01-01,21892,141.66,10,83
2011-01-01,21894,73.67,6,57
2011-01-01,21896,82.25999999999999,10,37
2011-01-01,21897,17.37,0,-19
2011-01-01,21899,108.23,11,165
2011-01-01,21900,146.35,15,213
2011-01-01,21901,59.84,11,89
2011-01-01,21902,47.16,5,71
2011-01-01,21903,119.03,13,54
2011-01-01,21904,4.2,1,2
2011-01-01,21905,16.8,4,8
2011-01-01,21906,1243.91,11,171
2011-01-01,21907,94.44000000000001,14,43
2011-01-01,21908,431.41,21,188
2011-01-01,21910,3.3,1,2
2011-01-01,21911,21.439999999999998,6,12
2011-01-01,21912,221.25,13,47
2011-01-01,21913,95.76,3,28
2011-01-01,21914,488.15999999999997,19,426
2011-01-01,21915,743.89,32,618
2011-01-01,21916,78.13,10,179
2011-01-01,21917,177.6,12,462
2011-01-01,21918,167.13000000000002,13,436
2011-01-01,21922,47.7,3,6
2011-01-01,21925,5.0,2,4
2011-01-01,21926,20.0,3,16
2011-01-01,21927,26.25,4,21
2011-01-01,21928,1251.09,33,632
2011-01-01,21929,1850.1,31,867
2011-01-01,21930,938.14,22,336
2011-01-01,21931,2462.5099999999998,42,987
2011-01-01,21932,166.03,3,61
2011-01-01,21933,150.99,3,57
2011-01-01,21934,364.45,4,192
2011-01-01,21935,658.56,10,405
2011-01-01,21936,442.59000000000003,15,145
2011-01-01,21937,295.34000000000003,6,102
2011-01-01,21942,16.65,1,15
2011-01-01,21943,7.43,1,5
2011-01-01,21944,42.01,2,43
2011-01-01,21945,47.31999999999999,3,52
2011-01-01,21946,4.89,0,3
2011-01-01,21947,296.67,19,234
2011-01-01,21948,339.29,3,240
2011-01-01,21949,138.02,1,108
2011-01-01,21955,539.77,18,68
2011-01-01,21967,133.29999999999998,15,454
2011-01-01,21972,78.32000000000001,4,53
2011-01-01,21973,11.6,3,8
2011-01-01,21974,198.34,16,119
2011-01-01,21975,244.16,32,440
2011-01-01,21976,315.89,17,621
2011-01-01,21977,405.27,33,757
2011-01-01,21980,141.67,17,479
2011-01-01,21981,128.85999999999999,12,422
2011-01-01,21982,116.27999999999999,12,386
2011-01-01,21983,53.22,3,176
2011-01-01,21984,19.209999999999997,5,53
2011-01-01,21985,426.5199999999999,66,1404
2011-01-01,21986,61.48,10,212
2011-01-01,21987,64.35000000000001,9,99
2011-01-01,21988,213.76,10,298
2011-01-01,21989,143.34,14,153
2011-01-01,21990,193.95,3,77
2011-01-01,21991,116.85,1,46
2011-01-01,21992,371.59,5,144
2011-01-01,21993,235.87,2,94
2011-01-01,22021,117.15,15,71
2011-01-01,22023,24.37,4,53
2011-01-01,22024,150.88,17,364
2011-01-01,22025,95.48,10,244
2011-01-01,22026,33.6,6,76
2011-01-01,22027,160.3,21,376
2011-01-01,22028,92.23,12,223
2011-01-01,22029,289.06,27,718
2011-01-01,22030,83.96000000000001,16,196
2011-01-01,22031,51.91,5,123
2011-01-01,22032,24.91,3,59
2011-01-01,22033,35.28,4,84
2011-01-01,22034,-5.04,1,-12
2011-01-01,22035,78.81,9,189
2011-01-01,22037,135.98,23,306
2011-01-01,22040,31.5,3,75
2011-01-01,22041,575.13,8,198
2011-01-01,22042,0.86,0,2
2011-01-01,22043,0.84,0,2
2011-01-01,22045,147.0,14,350
2011-01-01,22046,73.5,5,175
2011-01-01,22047,94.5,8,225
2011-01-01,22048,21.0,2,50
2011-01-01,22050,21.0,2,50
2011-01-01,22051,42.0,4,100
2011-01-01,22052,31.5,3,75
2011-01-01,22053,6.25,1,5
2011-01-01,22055,170.22,8,86
2011-01-01,22057,29.799999999999997,3,20
2011-01-01,22059,178.01999999999998,10,126
2011-01-01,22060,191.55,5,21
2011-01-01,22061,303.5,9,34
2011-01-01,22062,182.8,6,60
2011-01-01,22063,64.57000000000001,3,19
2011-01-01,22064,123.03,8,72
2011-01-01,22065,7.37,1,1
2011-01-01,22066,151.19,14,103
2011-01-01,22067,32.980000000000004,3,18
2011-01-01,22068,46.269999999999996,4,20
2011-01-01,22069,67.22,0,17
2011-01-01,22070,74.66,5,24
2011-01-01,22071,74.18,2,21
2011-01-01,22072,255.6,12,59
2011-01-01,22073,355.45,11,88
2011-01-01,22074,312.08,9,497
2011-01-01,22075,-8.16,2,-8
2011-01-01,22076,37.14,2,19
2011-01-01,22077,1018.34,37,570
2011-01-01,22078,451.9,14,216
2011-01-01,22079,687.09,38,419
2011-01-01,22080,249.24,5,154
2011-01-01,22081,33.04,3,17
2011-01-01,22082,233.57,15,130
2011-01-01,22083,530.1600000000001,24,168
2011-01-01,22084,485.34000000000003,21,172
2011-01-01,22085,41.300000000000004,3,14
2011-01-01,22086,143.32,0,24
2011-01-01,22087,1024.76,23,332
2011-01-01,22088,522.32,13,170
2011-01-01,22089,206.44,6,70
2011-01-01,22090,1361.17,37,505
2011-01-01,22091,93.71000000000001,4,82
2011-01-01,22093,-15.0,1,-12
2011-01-01,22094,23.619999999999997,5,12
2011-01-01,22095,29.559999999999995,2,28
2011-01-01,22097,32.22,1,19
2011-01-01,22098,42.42,6,32
2011-01-01,22099,94.28999999999999,3,78
2011-01-01,22100,4.96,1,3
2011-01-01,22101,189.62,0,77
2011-01-01,22102,14.85,2,9
2011-01-01,22103,4.9399999999999995,1,2
2011-01-01,22104,16.419999999999998,0,10
2011-01-01,22105,12.71,1,3
2011-01-01,22106,24.9,0,5
2011-01-01,22107,48.79,5,10
2011-01-01,22108,23.36,2,17
2011-01-01,22109,29.17,6,4
2011-01-01,22110,611.51,4,157
2011-01-01,22111,1741.98,36,302
2011-01-01,22112,1043.67,25,168
2011-01-01,22113,1222.49,60,330
2011-01-01,22114,22.400000000000002,1,3
2011-01-01,22115,93.97000000000001,6,27
2011-01-01,22116,44.99,6,26
2011-01-01,22117,152.76,12,102
2011-01-01,22118,46.28,2,8
2011-01-01,22119,28.03,1,3
2011-01-01,22120,592.09,14,54
2011-01-01,22121,82.98,2,14
2011-01-01,22123,31.15,1,6
2011-01-01,22124,17.369999999999997,0,7
2011-01-01,22125,12.46,0,1
2011-01-01,22127,90.0,6,72
2011-01-01,22128,85.44,4,72
2011-01-01,22129,27.48,2,36
2011-01-01,22131,361.95,29,171
2011-01-01,22132,226.13,16,254
2011-01-01,22133,127.86999999999999,10,142
2011-01-01,22134,81.61,9,192
2011-01-01,22135,53.43,3,125
2011-01-01,22136,145.29,9,83
2011-01-01,22137,17.700000000000003,0,6
2011-01-01,22138,1061.1,52,222
2011-01-01,22139,769.03,40,153
2011-01-01,22141,8.05,1,-1
2011-01-01,22142,-14.5,1,-10
2011-01-01,22143,0.0,0,-1
2011-01-01,22144,-29.799999999999997,1,-22
2011-01-01,22146,1.95,1,-3
2011-01-01,22147,215.16,26,144
2011-01-01,22148,474.7,30,244
2011-01-01,22149,350.14,31,159
2011-01-01,22150,105.92999999999999,10,49
2011-01-01,22151,352.86,20,771
2011-01-01,22152,54.2,4,106
2011-01-01,22153,0.42,1,1
2011-01-01,22154,8.34,0,10
2011-01-01,22155,1.7,0,2
2011-01-01,22156,223.56,12,234
2011-01-01,22158,38.14,2,-110
2011-01-01,22161,158.23000000000002,1,201
2011-01-01,22162,242.15,2,74
2011-01-01,22163,51.36,3,16
2011-01-01,22164,5.9,2,2
2011-01-01,22165,257.62,3,23
2011-01-01,22166,107.7,1,11
2011-01-01,22167,210.95,6,23
2011-01-01,22168,178.5,13,22
2011-01-01,22169,697.2,15,82
2011-01-01,22170,513.4200000000001,19,76
2011-01-01,22171,774.8199999999999,21,80
2011-01-01,22173,632.19,29,193
2011-01-01,22174,145.35,9,82
2011-01-01,22175,191.42000000000002,10,62
2011-01-01,22176,191.64000000000004,10,64
2011-01-01,22178,1664.74,37,1288
2011-01-01,22179,396.99,16,53
2011-01-01,22180,348.25,13,35
2011-01-01,22181,10.2,1,12
2011-01-01,22182,82.89,2,19
2011-01-01,22183,313.67,2,53
2011-01-01,22184,251.55,3,17
2011-01-01,22185,16.47,1,7
2011-01-01,22186,5.91,0,1
2011-01-01,22187,21.009999999999998,1,3
2011-01-01,22188,232.77,12,55
2011-01-01,22189,726.94,35,174
2011-01-01,22190,95.97,6,73
2011-01-01,22191,442.0,29,52
2011-01-01,22192,390.63,22,45
2011-01-01,22193,399.11,25,45
2011-01-01,22194,134.57999999999998,6,15
2011-01-01,22195,455.53,36,254
2011-01-01,22196,263.96,30,278
2011-01-01,22197,1482.73,42,1809
2011-01-01,22198,220.23,12,31
2011-01-01,22199,156.59,10,33
2011-01-01,22200,113.4,3,18
2011-01-01,22201,183.73,2,55
2011-01-01,22202,161.25,6,31
2011-01-01,22203,146.33,11,37
2011-01-01,22204,237.74,2,70
2011-01-01,22207,354.65999999999997,5,88
2011-01-01,22208,268.73,6,168
2011-01-01,22209,150.07,5,90
2011-01-01,22210,47.64,1,29
2011-01-01,22211,97.24,4,58
2011-01-01,22212,354.5,25,142
2011-01-01,22214,119.03999999999999,1,69
2011-01-01,22215,369.84,10,43
2011-01-01,22216,95.52000000000001,0,116
2011-01-01,22217,-17.45,4,-19
2011-01-01,22219,326.81,23,305
2011-01-01,22220,181.66,6,19
2011-01-01,22221,102.0,1,12
2011-01-01,22222,1181.4,22,388
2011-01-01,22223,570.97,5,129
2011-01-01,22224,105.13,6,35
2011-01-01,22227,206.82999999999998,16,293
2011-01-01,22228,100.94,12,116
2011-01-01,22229,57.66,8,66
2011-01-01,22230,3.4,1,4
2011-01-01,22231,31.9,5,22
2011-01-01,22232,21.45,3,13
2011-01-01,22233,13.2,3,8
2011-01-01,22236,390.29999999999995,9,34
2011-01-01,22241,433.26,33,331
2011-01-01,22242,711.93,10,474
2011-01-01,22243,794.61,14,521
2011-01-01,22244,467.0799999999999,11,264
2011-01-01,22245,364.03,12,451
2011-01-01,22246,35.79,2,15
2011-01-01,22247,177.88,12,220
2011-01-01,22248,160.83,8,201
2011-01-01,22249,241.29,9,299
2011-01-01,22250,184.93,9,231
2011-01-01,22251,71.65,8,60
2011-01-01,22252,7.5,2,6
2011-01-01,22254,288.12,4,250
2011-01-01,22255,50.19,2,48
2011-01-01,22256,33.72,5,25
2011-01-01,22257,101.78999999999999,2,139
2011-01-01,22258,248.63,7,342
2011-01-01,22259,146.5,6,208
2011-01-01,22260,47.31999999999999,4,52
2011-01-01,22261,96.05,15,113
2011-01-01,22262,115.46,15,134
2011-01-01,22263,71.09,4,161
2011-01-01,22264,210.85,16,621
2011-01-01,22265,33.71,4,49
2011-01-01,22266,33.05,7,49
2011-01-01,22267,26.25,7,21
2011-01-01,22268,65.2,10,73
2011-01-01,22269,52.43,8,39
2011-01-01,22270,101.17,7,25
2011-01-01,22271,279.94000000000005,16,90
2011-01-01,22272,97.35000000000001,7,33
2011-01-01,22273,76.48,7,24
2011-01-01,22274,187.3,12,70
2011-01-01,22276,47.28,4,16
2011-01-01,22277,31.43,3,14
2011-01-01,22278,28.309999999999995,1,1
2011-01-01,22279,133.35,0,159
2011-01-01,22280,118.91,0,140
2011-01-01,22281,113.61,5,18
2011-01-01,22282,215.13,6,14
2011-01-01,22283,198.75,11,25
2011-01-01,22284,151.76,12,88
2011-01-01,22285,194.65,13,113
2011-01-01,22286,108.89,6,65
2011-01-01,22287,110.53,9,65
2011-01-01,22288,72.46,5,57
2011-01-01,22289,2.46,0,1
2011-01-01,22291,218.95,12,151
2011-01-01,22292,91.35,11,63
2011-01-01,22293,75.58,7,49
2011-01-01,22294,394.88,18,308
2011-01-01,22295,284.02,16,166
2011-01-01,22296,349.71000000000004,23,203
2011-01-01,22297,390.23,14,285
2011-01-01,22299,4.969999999999999,2,2
2011-01-01,22300,312.31,12,112
2011-01-01,22301,304.6,12,110
2011-01-01,22302,456.84000000000003,19,177
2011-01-01,22303,599.44,28,244
2011-01-01,22304,30.6,1,12
2011-01-01,22305,468.90000000000003,2,222
2011-01-01,22307,8.29,0,1
2011-01-01,22308,48.03,3,16
2011-01-01,22309,78.41,4,25
2011-01-01,22310,57.769999999999996,3,30
2011-01-01,22311,129.69000000000003,10,43
2011-01-01,22312,203.44000000000003,12,68
2011-01-01,22313,221.03000000000003,5,73
2011-01-01,22314,138.43,6,45
2011-01-01,22315,104.91,10,78
2011-01-01,22316,18.71,3,14
2011-01-01,22317,264.08,2,101
2011-01-01,22318,232.95000000000002,9,69
2011-01-01,22319,27.300000000000004,4,42
2011-01-01,22320,5.95,1,1
2011-01-01,22321,80.77,2,61
2011-01-01,22322,225.49,2,273
2011-01-01,22323,1.95,1,2
2011-01-01,22324,22.759999999999998,1,6
2011-01-01,22325,326.51,6,89
2011-01-01,22326,2303.7000000000003,33,804
2011-01-01,22327,196.32000000000002,8,44
2011-01-01,22328,1268.5600000000002,29,456
2011-01-01,22329,183.6,12,111
2011-01-01,22331,552.53,15,357
2011-01-01,22332,94.05,11,57
2011-01-01,22333,752.4799999999999,24,484
2011-01-01,22334,92.39999999999999,10,56
2011-01-01,22335,79.53,7,81
2011-01-01,22336,5.76,2,6
2011-01-01,22338,6.3100000000000005,0,5
2011-01-01,22339,2.5,0,2
2011-01-01,22340,3.36,0,1
2011-01-01,22341,172.06,7,105
2011-01-01,22342,232.34,6,171
2011-01-01,22343,164.2,11,532
2011-01-01,22344,109.89999999999999,9,368
2011-01-01,22345,90.89999999999999,7,311
2011-01-01,22346,71.94,4,221
2011-01-01,22348,311.54999999999995,20,360
2011-01-01,22349,253.2,9,76
2011-01-01,22350,190.07,7,71
2011-01-01,22351,0.0,0,-1400
2011-01-01,22352,412.0,27,152
2011-01-01,22354,293.36,6,83
2011-01-01,22355,2067.67,32,1318
2011-01-01,22356,626.83,28,557
2011-01-01,22357,319.2,9,76
2011-01-01,22358,252.18000000000004,11,82
2011-01-01,22359,20.66,3,6
2011-01-01,22360,235.57000000000002,7,79
2011-01-01,22361,390.59,5,137
2011-01-01,22362,349.93,3,131
2011-01-01,22363,344.14,3,130
2011-01-01,22364,185.78000000000003,6,62
2011-01-01,22365,415.29,11,45
2011-01-01,22366,405.21000000000004,14,43
2011-01-01,22367,677.12,22,363
2011-01-01,22371,338.48,8,80
2011-01-01,22372,117.27,5,27
2011-01-01,22374,209.4,8,48
2011-01-01,22375,141.88,2,32
2011-01-01,22376,117.4,5,28
2011-01-01,22377,571.97,13,506
2011-01-01,22378,854.86,19,718
2011-01-01,22379,2017.8700000000001,23,983
2011-01-01,22380,266.1,13,115
2011-01-01,22381,517.41,15,235
2011-01-01,22382,1248.12,46,716
2011-01-01,22383,1395.72,47,806
2011-01-01,22384,980.37,44,588
2011-01-01,22385,1200.3799999999999,27,654
2011-01-01,22386,2173.12,45,1122
2011-01-01,22389,45.9,4,50
2011-01-01,22390,60.92,1,62
2011-01-01,22391,56.099999999999994,5,54
2011-01-01,22393,71.4,5,60
2011-01-01,22394,30.599999999999998,3,36
2011-01-01,22395,10.2,1,12
2011-01-01,22396,77.14,4,134
2011-01-01,22398,127.46000000000001,9,101
2011-01-01,22399,290.21000000000004,6,265
2011-01-01,22400,1.25,1,1
2011-01-01,22402,90.0,2,72
2011-01-01,22403,177.85999999999999,7,338
2011-01-01,22405,39.97,3,30
2011-01-01,22406,33.71,3,26
2011-01-01,22408,19.92,1,14
2011-01-01,22409,2.46,0,1
2011-01-01,22410,11.26,2,8
2011-01-01,22411,1556.51,30,517
2011-01-01,22412,87.99000000000001,11,39
2011-01-01,22413,442.75000000000006,27,141
2011-01-01,22414,115.2,4,16
2011-01-01,22415,47.7,5,6
2011-01-01,22416,60.9,4,42
2011-01-01,22417,320.09,26,592
2011-01-01,22418,206.89999999999998,13,236
2011-01-01,22419,49.56,6,102
2011-01-01,22420,9.22,2,18
2011-01-01,22421,46.26,4,98
2011-01-01,22422,42.300000000000004,3,51
2011-01-01,22423,11742.5,104,943
2011-01-01,22424,721.27,16,53
2011-01-01,22425,283.2,10,64
2011-01-01,22426,281.02,11,81
2011-01-01,22427,697.6,19,104
2011-01-01,22428,160.08,8,22
