d,StockCode,revenue,cnt_cus,cnt_pro,cnt_trans
2011-01-13,84659A,2.46,0,1,1
2011-01-13,84660B,3.29,0,1,1
2011-01-13,84685,7.46,0,1,1
2011-01-13,84692,0.84,1,2,1
2011-01-13,84707A,11.58,0,2,1
2011-01-13,84711A,5.79,0,1,1
2011-01-13,84745A,2.52,1,6,1
2011-01-13,84745B,2.52,1,6,1
2011-01-13,84748,69.24,1,25,3
2011-01-13,84754,157.56,1,146,3
2011-01-13,84755,10.4,1,16,1
2011-01-13,84763,13.75,2,11,2
2011-01-13,84792,91.44,1,24,1
2011-01-13,84819,13.6,1,16,1
2011-01-13,84828,30.0,2,24,2
2011-01-13,84832,10.2,1,12,1
2011-01-13,84836,2.46,0,1,1
2011-01-13,84846A,12.6,1,6,1
2011-01-13,84849A,3.29,0,1,1
2011-01-13,84870B,2.46,0,1,1
2011-01-13,84870C,2.46,0,1,1
2011-01-13,84879,87.1,3,38,4
2011-01-13,84882,7.46,0,1,1
2011-01-13,84912B,9.870000000000001,0,3,2
2011-01-13,84913A,3.29,0,1,1
2011-01-13,84923,8.26,0,2,1
2011-01-13,84931A,3.26,0,2,2
2011-01-13,84931B,3.26,0,2,1
2011-01-13,84945,20.4,1,24,1
2011-01-13,84946,4.92,0,2,1
2011-01-13,84947,76.32000000000001,1,72,1
2011-01-13,84950,5.82,0,6,1
2011-01-13,84951A,6.52,0,4,2
2011-01-13,84951B,8.149999999999999,0,5,1
2011-01-13,84952A,6.52,0,4,2
2011-01-13,84952B,1.63,0,1,1
2011-01-13,84968A,82.9,0,10,2
2011-01-13,84968C,91.19,0,11,2
2011-01-13,84968D,82.89999999999999,0,10,2
2011-01-13,84968E,24.87,0,3,1
2011-01-13,84968F,74.61,0,9,2
2011-01-13,84970L,13.48,1,13,2
2011-01-13,84970S,8.32,0,4,2
2011-01-13,84971S,20.4,1,24,1
2011-01-13,84978,7.38,0,3,2
2011-01-13,84987,8.76,0,3,1
2011-01-13,84988,76.89,2,51,4
2011-01-13,84991,13.2,1,24,1
2011-01-13,84993A,0.83,0,1,1
2011-01-13,84997A,22.5,1,6,1
2011-01-13,84997B,29.96,1,7,2
2011-01-13,84997C,33.75,3,9,3
2011-01-13,84997D,56.25,4,15,4
2011-01-13,85014A,17.85,1,3,1
2011-01-13,85016,5.1,1,2,1
2011-01-13,85017B,1.66,0,2,1
2011-01-13,85019A,30.0,1,24,1
2011-01-13,85019C,30.0,1,24,1
2011-01-13,85034B,23.03,0,7,2
2011-01-13,85034C,9.870000000000001,0,3,2
2011-01-13,85035A,8.5,1,2,1
2011-01-13,85035B,9.87,0,3,1
2011-01-13,85035C,9.870000000000001,0,3,2
2011-01-13,85038,12.6,1,6,1
2011-01-13,85039A,16.299999999999997,0,10,2
2011-01-13,85039B,3.26,0,2,1
2011-01-13,85049A,4.92,0,2,2
2011-01-13,85049B,6.25,1,5,1
2011-01-13,85049C,2.46,0,1,1
2011-01-13,85049E,2.46,0,1,1
2011-01-13,85049G,9.96,1,7,2
2011-01-13,85049H,7.470000000000001,0,9,2
2011-01-13,85053,4.13,0,1,1
2011-01-13,85055,15.0,1,4,1
2011-01-13,85059,23.16,1,12,3
2011-01-13,85062,19.8,1,12,1
2011-01-13,85066,51.0,2,4,2
2011-01-13,85067,18.95,1,1,1
2011-01-13,85071A,3.3200000000000003,0,4,2
2011-01-13,85071B,0.83,0,1,1
2011-01-13,85071C,2.49,0,3,1
2011-01-13,85071D,3.3200000000000003,0,4,2
2011-01-13,85087,13.16,0,4,2
2011-01-13,85088,3.26,0,2,2
2011-01-13,85094,4.1499999999999995,0,5,2
2011-01-13,85095,3.75,0,3,1
2011-01-13,85099B,83.97,3,33,5
2011-01-13,85099C,29.25,2,15,2
2011-01-13,85099F,518.63,3,311,4
2011-01-13,85118,45.0,1,36,1
2011-01-13,85123A,29.28,1,8,3
2011-01-13,85127,111.86,0,34,1
2011-01-13,85129D,2.46,0,1,1
2011-01-13,85130D,4.949999999999999,1,3,1
2011-01-13,85131A,0.83,0,1,1
2011-01-13,85131B,0.83,0,1,1
2011-01-13,85131D,1.66,0,2,1
2011-01-13,85132A,16.58,0,2,1
2011-01-13,85132B,16.58,0,2,1
2011-01-13,85132C,24.87,0,3,1
2011-01-13,85135C,15.9,1,2,1
2011-01-13,85136A,15.9,1,2,1
2011-01-13,85150,15.02,1,4,3
2011-01-13,85152,4.2,1,2,1
2011-01-13,85168B,8.29,0,1,1
2011-01-13,85169A,16.6,0,20,2
2011-01-13,85169B,13.28,0,16,1
2011-01-13,85169C,12.45,0,15,1
2011-01-13,85169D,12.45,0,15,1
2011-01-13,85170C,22.14,0,9,2
2011-01-13,85170D,4.92,0,2,2
2011-01-13,85173,9.84,0,4,1
2011-01-13,85174,8.26,0,2,2
2011-01-13,85178,20.0,2,16,2
2011-01-13,85180A,4.92,0,2,2
2011-01-13,85180B,12.3,0,5,2
2011-01-13,85184C,53.03,1,31,3
2011-01-13,85186A,0.83,0,1,1
2011-01-13,85186C,2.51,1,5,2
2011-01-13,85189,2.55,1,3,1
2011-01-13,85194L,9.279999999999998,1,10,2
2011-01-13,85199L,2.5,0,2,1
2011-01-13,85199S,0.83,0,1,1
2011-01-13,85202,6.3,0,15,2
2011-01-13,85203,5.88,0,14,2
2011-01-13,85204,0.42,0,1,1
2011-01-13,85206A,13.2,2,8,2
2011-01-13,85206B,3.3,1,2,1
2011-01-13,85214,1.65,1,1,1
2011-01-13,90010B,35.8,1,4,1
2011-01-13,90011A,2.9,0,1,1
2011-01-13,90039A,3.73,0,1,1
2011-01-13,90039B,3.73,0,1,1
2011-01-13,90039C,3.73,0,1,1
2011-01-13,90039D,3.73,0,1,1
2011-01-13,90040A,4.15,0,1,1
2011-01-13,90062,25.5,1,2,1
2011-01-13,90081C,4.98,0,1,1
2011-01-13,90103,2.48,0,1,1
2011-01-13,90115,2.46,0,1,1
2011-01-13,90125A,3.26,0,2,1
2011-01-13,90125B,1.63,0,1,1
2011-01-13,90125C,1.63,0,1,1
2011-01-13,90125D,4.89,0,3,1
2011-01-13,90125E,3.26,0,2,1
2011-01-13,90129A,1.63,0,1,1
2011-01-13,90130D,2.9,0,1,1
2011-01-13,90134,2.9,0,1,1
2011-01-13,90144,3.73,0,1,1
2011-01-13,90158,4.98,0,1,1
2011-01-13,90161A,4.98,0,1,1
2011-01-13,90200A,4.15,0,1,1
2011-01-13,90201D,5.8,0,2,1
2011-01-13,90209B,6.209999999999999,0,3,2
2011-01-13,90210A,5.9,1,2,1
2011-01-13,90210C,5.9,1,2,1
2011-01-13,90214D,1.66,0,2,1
2011-01-13,90214F,0.83,0,1,1
2011-01-13,90214K,0.83,0,1,1
2011-01-13,DOT,728.47,0,2,2
2011-01-13,POST,286.0,2,12,2
2011-01-13,gift_0001_20,16.67,0,1,1
2011-01-14,10125,3.95,0,5,1
2011-01-14,10133,17.380000000000003,0,22,1
2011-01-14,10135,5.0,0,4,1
2011-01-14,15036,3.75,0,3,1
2011-01-14,15056BL,83.30000000000001,2,14,2
2011-01-14,15056N,161.5,4,34,4
2011-01-14,15056n,12.46,0,1,1
2011-01-14,16161P,21.0,2,50,2
2011-01-14,16161U,10.5,1,25,1
2011-01-14,17012B,2.46,0,1,1
2011-01-14,17084N,0.42,0,1,1
2011-01-14,17107D,15.3,1,6,1
2011-01-14,18007,0.84,0,2,1
2011-01-14,20618,1.63,0,1,1
2011-01-14,20622,1.63,0,1,1
2011-01-14,20652,1.25,1,1,1
2011-01-14,20654,1.25,1,1,1
2011-01-14,20655,3.71,1,2,2
2011-01-14,20657,1.25,1,1,1
2011-01-14,20658,1.25,1,1,1
2011-01-14,20659,1.25,1,1,1
2011-01-14,20663,2.46,0,1,1
2011-01-14,20669,16.25,2,13,2
2011-01-14,20674,10.0,1,8,1
2011-01-14,20675,91.10000000000001,2,82,3
2011-01-14,20676,102.62,3,90,4
2011-01-14,20677,11.41,0,7,1
2011-01-14,20679,65.45,3,11,3
2011-01-14,20681,6.63,0,1,1
2011-01-14,20682,19.5,1,6,1
2011-01-14,20685,31.8,1,4,1
2011-01-14,20699,4.92,0,2,1
2011-01-14,20705,15.6,1,8,1
2011-01-14,20711,91.53999999999999,3,38,7
2011-01-14,20712,62.63,3,31,4
2011-01-14,20713,19.5,1,10,1
2011-01-14,20717,58.15,1,65,2
2011-01-14,20718,133.57,2,109,3
2011-01-14,20719,136.81,2,127,3
2011-01-14,20723,36.07,0,15,2
2011-01-14,20724,225.56,4,242,6
2011-01-14,20725,505.13,6,341,7
2011-01-14,20726,41.3,1,15,2
2011-01-14,20727,205.31,2,119,4
2011-01-14,20728,194.52,3,124,4
2011-01-14,20733,0.83,0,1,1
2011-01-14,20734,13.04,0,8,1
2011-01-14,20735,0.83,0,1,1
2011-01-14,20749,31.8,2,4,2
2011-01-14,20750,569.23,4,85,5
2011-01-14,20752,4.13,0,1,1
2011-01-14,20754,10.43,1,4,2
2011-01-14,20798,16.8,1,8,1
2011-01-14,20801,7.38,0,3,1
2011-01-14,20819,2.46,0,1,1
2011-01-14,20832,2.37,0,3,1
2011-01-14,20846,15.0,1,12,1
2011-01-14,20854,4.89,0,3,1
2011-01-14,20856,6.52,0,4,1
2011-01-14,20866,16.66,1,14,2
2011-01-14,20867,4.98,0,6,1
2011-01-14,20886,19.96,1,8,2
2011-01-14,20914,743.25,2,291,2
2011-01-14,20966,2.46,0,1,1
2011-01-14,20971,25.44,1,24,1
2011-01-14,20972,15.0,1,12,1
2011-01-14,20973,15.6,1,24,1
2011-01-14,20975,31.2,2,48,2
2011-01-14,20978,22.46,1,17,2
2011-01-14,20979,20.0,1,16,1
2011-01-14,20996,0.83,0,1,1
2011-01-14,21002,6.58,0,2,1
2011-01-14,21012,2.46,0,1,1
2011-01-14,21025,14.16,1,12,2
2011-01-14,21026,3.32,0,4,1
2011-01-14,21027,0.83,0,1,1
2011-01-14,21028,1.66,0,2,1
2011-01-14,21030,0.83,0,1,1
2011-01-14,21032,0.83,0,1,1
2011-01-14,21033,29.98,0,11,2
2011-01-14,21035,46.43,1,9,6
2011-01-14,21039,15.3,1,6,1
2011-01-14,21041,43.480000000000004,1,8,5
2011-01-14,21043,12.39,0,3,1
2011-01-14,21051,3.26,0,2,1
2011-01-14,21061,3.26,0,2,1
2011-01-14,21067,8.75,1,7,2
2011-01-14,21068,7.5,1,6,1
2011-01-14,21069,7.5,1,6,1
2011-01-14,21071,17.5,2,14,3
2011-01-14,21078,61.44,1,96,1
2011-01-14,21080,92.61999999999999,5,127,6
2011-01-14,21082,11.41,0,7,1
2011-01-14,21084,7.800000000000001,1,12,1
2011-01-14,21086,4.89,0,3,1
2011-01-14,21090,10.2,1,12,1
2011-01-14,21094,7.38,0,3,1
2011-01-14,21106,5.79,0,1,1
2011-01-14,21109,55.059999999999995,1,26,2
2011-01-14,21110,99.71,2,37,3
2011-01-14,21111,4.92,0,2,1
2011-01-14,21112,14.76,0,6,1
2011-01-14,21114,12.5,1,10,1
2011-01-14,21115,13.5,1,2,1
2011-01-14,21116,8.29,0,1,1
2011-01-14,21121,36.25,2,29,2
2011-01-14,21124,305.28000000000003,1,288,1
2011-01-14,21136,13.52,1,8,1
2011-01-14,21154,9.870000000000001,0,3,2
2011-01-14,21156,197.93,3,117,4
2011-01-14,21157,4.13,0,1,1
2011-01-14,21158,3.29,0,1,1
2011-01-14,21164,20.650000000000002,2,7,2
2011-01-14,21166,31.659999999999997,1,14,3
2011-01-14,21169,24.41,1,13,2
2011-01-14,21174,8.26,0,2,2
2011-01-14,21175,50.400000000000006,2,24,2
2011-01-14,21181,37.59,1,15,4
2011-01-14,21194,1.63,0,1,1
2011-01-14,21195,78.47,1,77,2
2011-01-14,21200,13.04,0,8,1
2011-01-14,21202,31.200000000000003,1,48,1
2011-01-14,21206,41.1,2,54,3
2011-01-14,21207,9.899999999999999,1,6,2
2011-01-14,21208,17.93,0,11,1
2011-01-14,21209,4.89,0,3,1
2011-01-14,21210,137.4,2,108,2
2011-01-14,21212,78.6,4,170,5
2011-01-14,21213,1.1,1,2,1
2011-01-14,21215,6.25,0,5,1
2011-01-14,21216,10.79,0,1,1
2011-01-14,21217,128.19,1,13,2
2011-01-14,21218,367.65999999999997,2,106,5
2011-01-14,21219,9.13,0,11,1
2011-01-14,21220,0.83,0,1,1
2011-01-14,21221,1.66,0,2,1
2011-01-14,21222,9.13,0,11,1
2011-01-14,21238,92.64,4,120,5
2011-01-14,21239,3.26,0,2,1
2011-01-14,21240,69.12,1,96,1
2011-01-14,21242,42.42,2,21,3
2011-01-14,21243,2.46,0,1,1
2011-01-14,21245,6.58,0,2,2
2011-01-14,21249,17.700000000000003,1,6,1
2011-01-14,21253,5.79,0,1,1
2011-01-14,21257,47.37,0,3,2
2011-01-14,21259,11.9,1,2,1
2011-01-14,21260,3.25,1,1,1
2011-01-14,21270,8.29,0,1,1
2011-01-14,21288,2.95,1,1,1
2011-01-14,21289,220.0,1,176,1
2011-01-14,21292,245.76,1,384,1
2011-01-14,21313,20.4,2,24,2
2011-01-14,21314,8.4,1,4,1
2011-01-14,21326,7.800000000000001,1,12,1
2011-01-14,21327,4.92,0,2,1
2011-01-14,21329,6.58,0,2,1
2011-01-14,21348,2.95,1,1,1
2011-01-14,21352,5.79,0,1,1
2011-01-14,21354,15.0,1,12,1
2011-01-14,21355,33.71,3,26,4
2011-01-14,21359,15.95,1,1,1
2011-01-14,21363,25.64,1,4,2
2011-01-14,21365,17.700000000000003,1,6,1
2011-01-14,21380,11.8,1,4,1
2011-01-14,21381,4.13,0,1,1
2011-01-14,21385,22.029999999999998,1,25,2
2011-01-14,21390,30.0,1,24,1
2011-01-14,21392,8.26,0,2,1
2011-01-14,21411,16.58,0,2,1
2011-01-14,21417,8.26,0,2,1
2011-01-14,21427,4.96,0,1,1
2011-01-14,21428,256.58,1,66,2
2011-01-14,21429,173.82999999999998,4,115,5
2011-01-14,21430,311.3,2,83,6
2011-01-14,21439,15.0,1,12,1
2011-01-14,21452,4.96,0,1,1
2011-01-14,21459,11.7,1,6,1
2011-01-14,21460,11.7,1,6,1
2011-01-14,21469,22.5,1,6,1
2011-01-14,21479,73.03,1,11,2
2011-01-14,21481,6.63,0,1,1
2011-01-14,21484,22.09,1,5,2
2011-01-14,21485,42.11,2,8,3
2011-01-14,21494,31.31,0,9,3
2011-01-14,21498,10.5,1,25,1
2011-01-14,21507,66.96000000000001,4,180,4
2011-01-14,21508,10.91,1,25,2
2011-01-14,21509,25.92,1,72,1
2011-01-14,21518,0.42,0,1,1
2011-01-14,21520,0.84,0,2,1
2011-01-14,21523,80.23,2,9,3
2011-01-14,21524,32.53,1,3,2
2011-01-14,21527,7.95,1,1,1
2011-01-14,21528,13.9,1,2,1
2011-01-14,21533,51.0,1,12,1
2011-01-14,21534,14.85,1,3,1
2011-01-14,21539,-9.9,2,-2,2
2011-01-14,21555,4.92,0,2,1
2011-01-14,21556,11.69,1,4,3
2011-01-14,21557,14.76,0,6,1
2011-01-14,21558,15.02,1,4,3
2011-01-14,21559,2.55,1,1,1
2011-01-14,21561,4.96,0,1,1
2011-01-14,21579,2.25,1,1,1
2011-01-14,21594,4.13,0,1,1
2011-01-14,21615,4.92,0,2,1
2011-01-14,21617,7.38,0,3,1
2011-01-14,21619,2.46,0,1,1
2011-01-14,21620,19.92,1,14,2
2011-01-14,21621,29.46,1,3,2
2011-01-14,21632,16.58,0,2,1
2011-01-14,21650,2.1,0,5,1
2011-01-14,21658,16.58,0,2,2
2011-01-14,21668,22.38,1,15,2
2011-01-14,21669,111.60000000000001,1,100,2
2011-01-14,21671,15.0,1,12,1
2011-01-14,21673,12.3,0,5,1
2011-01-14,21675,0.79,0,1,1
2011-01-14,21676,1.58,0,2,1
2011-01-14,21677,21.979999999999997,2,26,3
2011-01-14,21678,1.58,0,2,1
2011-01-14,21693,5.79,0,1,1
2011-01-14,21694,5.79,0,1,1
2011-01-14,21700,26.779999999999998,1,14,3
2011-01-14,21706,13.16,0,4,1
2011-01-14,21707,3.29,0,1,1
2011-01-14,21708,3.29,0,1,1
2011-01-14,21713,16.8,1,8,1
2011-01-14,21715,4.96,0,1,1
2011-01-14,21717,154.8,2,72,2
2011-01-14,21718,2.46,0,1,1
2011-01-14,21719,2.55,1,3,1
2011-01-14,21720,2.55,1,3,1
2011-01-14,21723,3.4,1,4,1
2011-01-14,21724,3.4,1,4,1
2011-01-14,21725,3.4,1,4,1
2011-01-14,21726,3.4,1,4,1
2011-01-14,21731,505.92,3,324,9
2011-01-14,21733,122.9,3,46,3
2011-01-14,21745,7.5,1,2,1
2011-01-14,21746,15.0,1,12,1
2011-01-14,21754,59.5,4,10,4
2011-01-14,21755,35.7,2,6,2
2011-01-14,21756,47.6,3,8,3
2011-01-14,21773,3.75,0,3,1
2011-01-14,21774,125.96,1,292,2
2011-01-14,21775,5.0,0,4,1
2011-01-14,21781,14.95,1,1,1
2011-01-14,21784,20.79,0,1,1
2011-01-14,21786,2.41,0,3,2
2011-01-14,21787,1.63,0,1,1
2011-01-14,21790,1.63,0,1,1
2011-01-14,21791,17.46,1,13,2
2011-01-14,21792,13.29,0,1,1
2011-01-14,21801,0.84,0,2,1
2011-01-14,21802,1.67,0,3,2
2011-01-14,21803,1.67,0,3,2
2011-01-14,21820,7.46,0,1,1
2011-01-14,21821,7.46,0,1,1
2011-01-14,21843,20.79,0,1,1
2011-01-14,21844,2.95,1,1,1
2011-01-14,21845,35.400000000000006,2,12,2
2011-01-14,21846,52.16,0,32,1
2011-01-14,21847,21.19,0,13,1
2011-01-14,21849,24.45,0,15,1
2011-01-14,21866,3.29,0,1,1
2011-01-14,21870,15.0,1,12,1
2011-01-14,21874,15.0,1,12,1
2011-01-14,21876,13.1,0,6,2
2011-01-14,21877,15.0,1,12,1
2011-01-14,21878,1.63,0,1,1
2011-01-14,21879,15.3,2,43,3
2011-01-14,21880,16.92,3,60,3
2011-01-14,21881,13.32,2,58,3
2011-01-14,21882,2.1,0,5,1
2011-01-14,21883,5.88,0,14,1
2011-01-14,21884,1.68,0,4,1
2011-01-14,21888,11.21,1,2,2
2011-01-14,21890,11.58,0,2,2
2011-01-14,21897,17.37,0,3,1
2011-01-14,21900,1.63,0,1,1
2011-01-14,21906,13.29,0,1,1
2011-01-14,21911,3.3,1,2,1
2011-01-14,21912,15.0,1,4,1
2011-01-14,21913,3.29,0,1,1
2011-01-14,21915,45.0,3,36,3
2011-01-14,21928,88.6,1,30,5
2011-01-14,21929,112.91,1,29,3
2011-01-14,21930,91.53999999999999,2,38,4
2011-01-14,21931,415.77,5,175,7
2011-01-14,21934,11.469999999999999,0,5,2
2011-01-14,21935,6.52,0,4,1
2011-01-14,21936,29.5,1,10,1
2011-01-14,21937,5.79,0,1,1
2011-01-14,21942,3.26,0,2,1
2011-01-14,21946,1.63,0,1,1
2011-01-14,21947,35.0,3,28,4
2011-01-14,21948,3.71,0,2,2
2011-01-14,21949,8.75,0,7,1
2011-01-14,21955,31.8,1,4,1
2011-01-14,21974,18.849999999999998,2,13,2
2011-01-14,21975,13.2,1,24,1
2011-01-14,21976,119.26,3,268,4
2011-01-14,21977,1.1,1,2,1
2011-01-14,21981,41.76,1,144,1
2011-01-14,21982,3.4799999999999995,1,12,1
2011-01-14,21985,25.189999999999998,3,85,4
2011-01-14,21986,13.919999999999998,1,48,1
2011-01-14,21989,1.63,0,1,1
2011-01-14,21991,2.46,0,1,1
2011-01-14,21992,7.38,0,3,1
2011-01-14,21993,2.46,0,1,1
2011-01-14,22023,5.04,1,12,1
2011-01-14,22024,30.96,2,84,2
2011-01-14,22026,5.04,1,12,1
2011-01-14,22027,5.04,1,12,1
2011-01-14,22028,30.96,2,84,2
2011-01-14,22029,67.79,4,181,5
2011-01-14,22030,10.08,2,24,2
2011-01-14,22031,2.1,0,5,1
2011-01-14,22032,0.84,0,2,1
2011-01-14,22033,5.04,1,12,1
2011-01-14,22035,30.96,2,84,2
2011-01-14,22037,5.87,1,13,2
2011-01-14,22041,130.96,1,61,2
2011-01-14,22045,10.5,1,25,1
2011-01-14,22055,19.740000000000002,0,6,3
2011-01-14,22059,-1.49,1,-1,1
2011-01-14,22060,39.8,1,4,1
2011-01-14,22065,6.58,0,2,1
2011-01-14,22066,5.8,1,4,1
2011-01-14,22067,6.58,0,2,1
2011-01-14,22068,4.13,0,1,1
2011-01-14,22069,4.13,0,1,1
2011-01-14,22074,4.95,0,4,2
2011-01-14,22075,4.13,0,1,1
2011-01-14,22077,11.55,0,3,2
2011-01-14,22078,4.71,0,1,1
2011-01-14,22079,16.5,1,10,1
2011-01-14,22081,16.5,1,10,1
2011-01-14,22082,23.92,1,12,3
2011-01-14,22083,47.93000000000001,2,15,3
2011-01-14,22084,41.300000000000004,2,14,2
2011-01-14,22085,5.9,1,2,1
2011-01-14,22087,58.56,1,16,2
2011-01-14,22088,14.05,0,3,2
2011-01-14,22089,12.39,0,3,1
2011-01-14,22090,143.3,3,54,3
2011-01-14,22094,2.46,0,1,1
2011-01-14,22098,2.46,0,1,1
2011-01-14,22110,10.75,0,2,2
2011-01-14,22111,82.75,1,13,3
2011-01-14,22112,86.81,1,15,3
2011-01-14,22113,63.75,2,17,3
2011-01-14,22116,1.63,0,1,1
2011-01-14,22117,1.63,0,1,1
2011-01-14,22120,19.9,2,2,2
2011-01-14,22124,2.46,0,1,1
2011-01-14,22131,21.68,2,10,3
2011-01-14,22132,20.4,2,24,2
2011-01-14,22135,0.84,0,2,1
2011-01-14,22136,6.59,1,3,2
2011-01-14,22138,44.55,3,9,3
2011-01-14,22139,103.95,5,21,5
2011-01-14,22147,20.689999999999998,1,13,2
2011-01-14,22148,23.4,1,12,1
2011-01-14,22151,20.799999999999997,2,38,3
2011-01-14,22156,6.7299999999999995,1,7,2
2011-01-14,22161,9.530000000000001,0,11,2
2011-01-14,22162,13.16,0,4,1
2011-01-14,22166,47.37,0,3,3
2011-01-14,22167,29.85,1,3,1
2011-01-14,22168,8.5,1,1,1
2011-01-14,22171,50.629999999999995,1,5,2
2011-01-14,22173,28.95,0,5,4
2011-01-14,22174,6.58,0,2,1
2011-01-14,22175,5.79,0,1,1
2011-01-14,22178,32.22,1,19,3
2011-01-14,22179,39.87,0,3,3
2011-01-14,22184,16.58,0,2,1
2011-01-14,22187,8.29,0,1,1
2011-01-14,22188,39.89,1,9,2
2011-01-14,22189,19.75,1,5,1
2011-01-14,22190,2.46,0,1,1
2011-01-14,22192,17.0,1,2,1
2011-01-14,22194,16.63,0,1,1
2011-01-14,22195,6.58,0,2,2
2011-01-14,22196,25.29,2,27,5
2011-01-14,22197,46.059999999999995,1,34,5
2011-01-14,22198,4.949999999999999,0,3,1
2011-01-14,22199,33.79,3,7,4
2011-01-14,22200,4.25,1,1,1
2011-01-14,22201,9.87,0,3,1
2011-01-14,22202,3.75,1,1,1
2011-01-14,22203,7.5,2,2,2
2011-01-14,22204,13.16,0,4,1
2011-01-14,22207,8.29,0,1,1
2011-01-14,22208,1.63,0,1,1
2011-01-14,22209,1.63,0,1,1
2011-01-14,22210,3.26,0,2,1
2011-01-14,22211,3.26,0,2,1
2011-01-14,22212,8.26,0,2,2
2011-01-14,22214,3.26,0,2,1
2011-01-14,22216,3.16,0,4,1
2011-01-14,22219,23.659999999999997,2,26,4
2011-01-14,22220,121.9,2,14,2
2011-01-14,22221,102.0,1,12,1
2011-01-14,22222,64.69999999999999,1,22,2
2011-01-14,22223,12.39,0,3,1
2011-01-14,22228,20.4,2,24,2
2011-01-14,22231,17.4,1,12,1
2011-01-14,22243,417.6,1,288,1
2011-01-14,22247,16.759999999999998,1,20,2
2011-01-14,22248,0.79,0,1,1
2011-01-14,22249,9.48,0,12,1
2011-01-14,22250,5.53,0,7,1
2011-01-14,22254,15.0,1,12,1
2011-01-14,22256,15.0,1,12,1
2011-01-14,22257,1.66,0,2,1
2011-01-14,22258,18.32,1,16,2
2011-01-14,22259,2.49,0,3,1
2011-01-14,22260,10.2,1,12,1
2011-01-14,22262,1.63,0,1,1
2011-01-14,22263,1.58,0,2,1
2011-01-14,22264,11.78,1,14,2
2011-01-14,22274,17.700000000000003,1,6,1
2011-01-14,22276,15.3,1,6,1
2011-01-14,22278,-14.85,1,-3,1
2011-01-14,22279,3.32,0,4,1
2011-01-14,22280,4.15,0,5,1
2011-01-14,22294,7.5,1,6,1
2011-01-14,22296,29.700000000000003,2,18,2
2011-01-14,22297,42.42,2,32,4
2011-01-14,22299,30.0,1,24,1
2011-01-14,22302,20.26,1,7,2
2011-01-14,22303,50.86,2,19,3
2011-01-14,22305,453.6,1,216,1
2011-01-14,22312,5.9,1,2,1
2011-01-14,22316,2.46,0,1,1
2011-01-14,22317,9.84,0,4,1
2011-01-14,22318,23.490000000000002,1,7,2
2011-01-14,22321,3.26,0,2,1
2011-01-14,22322,0.79,0,1,1
2011-01-14,22325,39.57,1,9,2
2011-01-14,22326,464.52,4,172,5
2011-01-14,22327,19.89,0,3,1
2011-01-14,22328,53.10000000000001,2,18,2
2011-01-14,22331,208.8,1,144,1
2011-01-14,22332,9.9,1,6,1
2011-01-14,22333,152.39999999999998,2,104,2
2011-01-14,22342,3.26,0,2,1
2011-01-14,22343,2.52,0,6,1
2011-01-14,22344,0.84,0,2,1
2011-01-14,22345,5.88,1,26,2
2011-01-14,22346,0.84,0,2,1
2011-01-14,22352,35.14,1,10,3
2011-01-14,22355,265.36,3,193,5
2011-01-14,22356,155.24,4,143,5
2011-01-14,22357,8.29,0,1,1
2011-01-14,22358,-5.9,1,-2,1
2011-01-14,22361,306.0,1,120,1
2011-01-14,22362,311.79,1,121,2
2011-01-14,22363,306.0,1,120,1
2011-01-14,22366,14.13,0,1,1
2011-01-14,22367,165.0,1,100,1
2011-01-14,22371,8.29,0,1,1
2011-01-14,22375,4.13,0,1,1
2011-01-14,22376,4.13,0,1,1
2011-01-14,22377,32.39,2,28,3
2011-01-14,22378,38.19,1,33,2
2011-01-14,22379,25.13,2,11,3
2011-01-14,22380,14.629999999999999,1,6,2
2011-01-14,22382,45.39,2,23,3
2011-01-14,22383,176.38,2,113,4
2011-01-14,22384,42.92,2,22,3
2011-01-14,22385,78.0,4,40,4
2011-01-14,22386,197.04000000000002,3,64,8
2011-01-14,22393,15.3,1,6,1
2011-01-14,22396,11.74,1,26,2
2011-01-14,22398,2.46,0,1,1
2011-01-14,22399,129.48000000000002,2,120,2
2011-01-14,22403,10.08,1,24,1
2011-01-14,22411,170.01,2,57,4
2011-01-14,22412,4.13,0,1,1
2011-01-14,22413,17.700000000000003,1,6,1
2011-01-14,22417,54.83,2,124,4
2011-01-14,22418,20.4,1,24,1
2011-01-14,22422,1.25,0,1,1
2011-01-14,22423,2029.41,5,177,7
2011-01-14,22425,14.85,1,3,1
2011-01-14,22428,13.9,1,2,1
2011-01-14,22429,675.0,1,180,1
2011-01-14,22431,11.7,1,6,1
2011-01-14,22433,11.7,1,6,1
2011-01-14,22435,30.0,2,24,2
2011-01-14,22438,1.63,0,1,1
2011-01-14,22439,-2.6,1,-4,1
2011-01-14,22441,-2.1,1,-1,1
2011-01-14,22446,7.38,0,3,1
2011-01-14,22447,2.46,0,1,1
2011-01-14,22449,17.700000000000003,1,6,1
2011-01-14,22450,17.700000000000003,1,6,1
2011-01-14,22451,141.60000000000002,1,48,1
2011-01-14,22452,6.52,0,4,1
2011-01-14,22453,1.63,0,1,1
2011-01-14,22456,29.880000000000003,0,3,2
2011-01-14,22457,143.56,4,40,8
2011-01-14,22460,2.46,0,1,1
2011-01-14,22466,158.39999999999998,1,96,1
2011-01-14,22467,156.16000000000003,1,73,2
2011-01-14,22469,42.06,1,18,3
2011-01-14,22470,32.34,2,10,3
2011-01-14,22471,12.39,0,3,1
