m,CustomerID,revenue,cnt_cus,cnt_pro
2011-02-01,15867,133.0,8,36
2011-02-01,15874,584.35,5,52
2011-02-01,15885,15.0,1,1
2011-02-01,15903,161.28,16,384
2011-02-01,15910,161.41,36,141
2011-02-01,15932,317.73,16,169
2011-02-01,15939,602.0400000000001,8,444
2011-02-01,15940,31.799999999999997,2,3
2011-02-01,15951,375.17,22,174
2011-02-01,15970,314.09999999999997,11,116
2011-02-01,15971,762.0,4,370
2011-02-01,15974,769.24,32,388
2011-02-01,15981,270.0,4,40
2011-02-01,15984,104.95,11,43
2011-02-01,15990,401.37,23,171
2011-02-01,15996,222.29,31,120
2011-02-01,16011,347.09000000000003,18,277
2011-02-01,16013,2963.1,8,762
2011-02-01,16014,262.93,58,106
2011-02-01,16019,1129.35,32,396
2011-02-01,16027,317.22,4,360
2011-02-01,16029,4200.36,12,3492
2011-02-01,16030,331.24,28,283
2011-02-01,16033,195.81,40,110
2011-02-01,16037,303.00000000000006,9,80
2011-02-01,16045,664.45,43,438
2011-02-01,16057,683.98,40,217
2011-02-01,16072,584.3199999999999,23,140
2011-02-01,16073,94.35000000000001,1,37
2011-02-01,16084,436.18,38,216
2011-02-01,16086,101.19,5,33
2011-02-01,16098,421.8,7,68
2011-02-01,16109,315.0,3,84
2011-02-01,16110,409.7,111,210
2011-02-01,16115,138.83,24,77
2011-02-01,16126,891.35,22,275
2011-02-01,16133,298.7,12,143
2011-02-01,16143,401.5,25,158
2011-02-01,16145,310.08000000000004,18,193
2011-02-01,16148,76.32000000000001,1,72
2011-02-01,16156,303.84000000000003,18,136
2011-02-01,16161,510.64,77,244
2011-02-01,16182,825.0,4,500
2011-02-01,16187,675.9,31,371
2011-02-01,16191,509.06,11,226
2011-02-01,16208,497.59000000000003,40,243
2011-02-01,16210,1866.3,4,586
2011-02-01,16235,235.79,12,61
2011-02-01,16255,219.36,29,92
2011-02-01,16265,1591.8300000000002,79,756
2011-02-01,16306,321.21999999999997,21,270
2011-02-01,16317,570.76,30,382
2011-02-01,16321,67.95,2,21
2011-02-01,16332,122.3,10,40
2011-02-01,16333,2508.48,4,4284
2011-02-01,16339,109.95,17,23
2011-02-01,16349,53.5,9,9
2011-02-01,16353,237.6,1,48
2011-02-01,16359,209.25,14,295
2011-02-01,16378,287.05,20,225
2011-02-01,16393,214.04999999999998,32,151
2011-02-01,16394,312.41,26,365
2011-02-01,16401,177.9,5,122
2011-02-01,16403,-16.45,5,-11
2011-02-01,16405,167.25,3,187
2011-02-01,16407,277.1,22,139
2011-02-01,16419,252.66,17,98
2011-02-01,16422,2198.28,17,1288
2011-02-01,16425,302.7,21,199
2011-02-01,16427,109.8,4,84
2011-02-01,16431,343.93,36,204
2011-02-01,16434,401.0,25,211
2011-02-01,16441,211.0,12,110
2011-02-01,16456,449.28000000000003,44,247
2011-02-01,16458,373.5,14,226
2011-02-01,16466,111.67000000000002,14,65
2011-02-01,16473,68.4,5,67
2011-02-01,16493,240.0,8,168
2011-02-01,16494,826.53,47,675
2011-02-01,16509,363.70000000000005,13,64
2011-02-01,16515,320.51,29,199
2011-02-01,16518,190.7,11,124
2011-02-01,16525,1625.3,22,694
2011-02-01,16531,245.91,17,193
2011-02-01,16546,487.75,19,393
2011-02-01,16553,336.0,7,160
2011-02-01,16556,640.14,43,362
2011-02-01,16558,254.78,19,142
2011-02-01,16566,94.89999999999999,2,14
2011-02-01,16570,450.06,15,342
2011-02-01,16573,292.63,16,111
2011-02-01,16592,455.28,29,334
2011-02-01,16598,145.05,10,73
2011-02-01,16607,447.96,27,395
2011-02-01,16612,280.05,18,135
2011-02-01,16638,528.27,32,376
2011-02-01,16656,659.28,7,616
2011-02-01,16667,203.35,20,78
2011-02-01,16668,50.76,3,84
2011-02-01,16684,6545.9400000000005,35,5877
2011-02-01,16686,326.37,99,220
2011-02-01,16692,8.5,1,1
2011-02-01,16700,433.0,27,266
2011-02-01,16701,353.59000000000003,5,170
2011-02-01,16705,2481.61,43,1182
2011-02-01,16711,384.6,2,68
2011-02-01,16713,845.68,27,372
2011-02-01,16716,153.0000000000001,1,20
2011-02-01,16717,-29.1,3,-6
2011-02-01,16719,152.82999999999998,20,131
2011-02-01,16722,314.36,15,229
2011-02-01,16725,219.17,37,106
2011-02-01,16726,474.22,57,416
2011-02-01,16730,-40.32,2,-96
2011-02-01,16738,3.75,1,3
2011-02-01,16745,1234.42,76,1409
2011-02-01,16746,560.15,54,200
2011-02-01,16748,130.8,4,72
2011-02-01,16765,34.0,1,4
2011-02-01,16771,654.96,70,396
2011-02-01,16775,171.04999999999998,10,26
2011-02-01,16779,359.67,11,305
2011-02-01,16814,350.3,22,109
2011-02-01,16838,392.12,14,93
2011-02-01,16839,1200.3,20,762
2011-02-01,16841,317.38,22,230
2011-02-01,16842,520.5699999999999,30,370
2011-02-01,16843,1240.4,28,560
2011-02-01,16875,436.29,24,251
2011-02-01,16897,-1.7763568394002505e-15,7,0
2011-02-01,16904,101.45,21,27
2011-02-01,16907,250.68,29,69
2011-02-01,16912,380.34000000000003,18,212
2011-02-01,16913,113.44,8,82
2011-02-01,16928,47.650000000000006,7,71
2011-02-01,16931,302.37,67,218
2011-02-01,16938,267.6,14,120
2011-02-01,16940,757.68,82,549
2011-02-01,16945,500.79,20,267
2011-02-01,16951,1053.79,70,1066
2011-02-01,16979,337.2,11,92
2011-02-01,16980,732.36,67,418
2011-02-01,16985,-2.5,1,-2
2011-02-01,16992,409.15000000000003,28,225
2011-02-01,16997,312.0,5,160
2011-02-01,16998,90.0,1,24
2011-02-01,17002,513.06,17,266
2011-02-01,17017,528.32,15,308
2011-02-01,17027,239.13,38,88
2011-02-01,17034,141.79999999999998,6,98
2011-02-01,17035,214.31,18,115
2011-02-01,17050,672.34,68,328
2011-02-01,17063,319.37,20,185
2011-02-01,17071,299.75,17,144
2011-02-01,17075,373.74,28,105
2011-02-01,17083,996.02,22,562
2011-02-01,17085,233.96,31,114
2011-02-01,17090,400.8,11,208
2011-02-01,17095,22.650000000000006,19,90
2011-02-01,17105,319.4,38,359
2011-02-01,17114,127.95,19,22
2011-02-01,17117,116.2,9,68
2011-02-01,17126,302.67,57,184
2011-02-01,17135,284.97,12,198
2011-02-01,17139,2639.38,131,894
2011-02-01,17147,374.55,20,246
2011-02-01,17162,424.41,29,294
2011-02-01,17165,158.68,10,100
2011-02-01,17171,224.91,16,185
2011-02-01,17175,519.08,27,332
2011-02-01,17188,-89.15,4,-17
2011-02-01,17213,-4.25,1,-1
2011-02-01,17214,282.05,27,73
2011-02-01,17223,133.95,18,48
2011-02-01,17226,393.49,21,406
2011-02-01,17228,123.42999999999999,18,175
2011-02-01,17230,668.05,16,197
2011-02-01,17231,316.89,42,127
2011-02-01,17236,119.76,5,40
2011-02-01,17243,637.45,31,259
2011-02-01,17255,112.46,36,75
2011-02-01,17282,741.85,78,617
2011-02-01,17288,53.4,3,60
2011-02-01,17291,550.8000000000001,1,72
2011-02-01,17293,123.21,11,95
2011-02-01,17302,182.85,11,99
2011-02-01,17306,601.94,6,762
2011-02-01,17314,359.45,21,254
2011-02-01,17315,436.8,24,225
2011-02-01,17323,141.69,31,119
2011-02-01,17334,306.6,11,314
2011-02-01,17337,991.32,230,691
2011-02-01,17338,1117.8,110,480
2011-02-01,17346,105.57,18,62
2011-02-01,17348,160.15,36,199
2011-02-01,17356,178.22,19,166
2011-02-01,17358,119.15,17,45
2011-02-01,17361,45.0,1,12
2011-02-01,17362,150.0,12,76
2011-02-01,17364,504.56,67,339
2011-02-01,17376,105.85,13,35
2011-02-01,17377,348.75,35,233
2011-02-01,17381,3363.7400000000002,15,4370
2011-02-01,17388,381.6,1,360
2011-02-01,17389,96.9,2,12
2011-02-01,17392,145.5,13,99
2011-02-01,17412,141.36,8,92
2011-02-01,17419,333.0,14,238
2011-02-01,17422,265.9,17,204
2011-02-01,17428,1222.33,27,602
2011-02-01,17442,440.83,28,302
2011-02-01,17446,68.1,5,102
2011-02-01,17450,-1132.08,2,-3
2011-02-01,17454,132.25,29,77
2011-02-01,17457,331.26,4,150
2011-02-01,17462,463.40999999999997,14,155
2011-02-01,17472,451.02,95,293
2011-02-01,17499,622.88,40,711
2011-02-01,17504,346.28,9,176
2011-02-01,17507,340.56,44,222
2011-02-01,17511,7709.59,97,5799
2011-02-01,17512,646.26,29,578
2011-02-01,17516,327.83,61,215
2011-02-01,17517,153.94,11,102
2011-02-01,17526,634.1999999999999,4,96
2011-02-01,17530,344.69,69,200
2011-02-01,17537,630.7,60,370
2011-02-01,17560,162.1,4,158
2011-02-01,17567,424.85,24,210
2011-02-01,17571,284.35,42,178
2011-02-01,17576,147.2,22,122
2011-02-01,17591,151.68,17,61
2011-02-01,17609,99.35,19,44
2011-02-01,17612,299.51,18,177
2011-02-01,17613,897.51,49,507
2011-02-01,17655,620.6,24,408
2011-02-01,17659,115.0,6,28
2011-02-01,17663,371.39,19,179
2011-02-01,17667,928.05,53,483
2011-02-01,17672,1177.84,41,643
2011-02-01,17675,1658.26,34,558
2011-02-01,17677,605.45,14,414
2011-02-01,17685,361.7,12,126
2011-02-01,17686,1592.61,68,616
2011-02-01,17692,110.7,7,66
2011-02-01,17705,136.3,10,88
2011-02-01,17706,411.02,24,202
2011-02-01,17711,220.53000000000003,13,107
2011-02-01,17730,375.56,17,180
2011-02-01,17735,847.38,48,508
2011-02-01,17757,295.2,31,137
2011-02-01,17774,219.99,26,89
2011-02-01,17787,449.98,40,224
2011-02-01,17790,116.80000000000001,11,54
2011-02-01,17809,610.2,2,84
2011-02-01,17811,2015.05,142,734
2011-02-01,17819,812.2,13,260
2011-02-01,17829,889.24,30,496
2011-02-01,17830,188.5,11,48
2011-02-01,17838,752.14,33,490
2011-02-01,17841,999.76,155,498
2011-02-01,17843,205.48,36,113
2011-02-01,17848,44.35,3,13
2011-02-01,17849,127.35000000000001,7,15
2011-02-01,17850,-102.58,9,-40
2011-02-01,17857,786.84,3,524
2011-02-01,17858,326.4,2,384
2011-02-01,17859,148.21,23,127
2011-02-01,17863,505.98,27,426
2011-02-01,17865,1174.8700000000001,52,877
2011-02-01,17867,12.75,1,1
2011-02-01,17881,133.35,8,32
2011-02-01,17884,278.21999999999997,28,319
2011-02-01,17894,258.4,28,64
2011-02-01,17912,21.6,2,4
2011-02-01,17924,209.25,1,45
2011-02-01,17929,196.2,2,36
2011-02-01,17937,540.0,4,192
2011-02-01,17940,1045.44,5,4752
2011-02-01,17949,432.0,1,600
2011-02-01,17954,321.44,61,758
2011-02-01,17961,27.58,13,17
2011-02-01,17975,326.36,29,87
2011-02-01,17994,307.25,43,189
2011-02-01,18017,165.0,1,100
2011-02-01,18041,400.36,25,333
2011-02-01,18055,610.86,31,226
2011-02-01,18056,363.65,19,211
2011-02-01,18061,108.15,2,17
2011-02-01,18065,405.03000000000003,23,139
2011-02-01,18068,101.7,1,6
2011-02-01,18075,78.62,5,36
2011-02-01,18084,-2.95,1,-1
2011-02-01,18087,3162.12,3,3858
2011-02-01,18093,1094.42,21,713
2011-02-01,18094,504.72,16,264
2011-02-01,18102,10535.48,4,2428
2011-02-01,18109,178.15,9,35
2011-02-01,18114,220.1,28,55
2011-02-01,18116,161.95,41,57
2011-02-01,18118,346.74,66,127
2011-02-01,18125,174.1,43,112
2011-02-01,18138,152.65,8,38
2011-02-01,18151,312.55,17,111
2011-02-01,18155,113.93,8,91
2011-02-01,18159,530.15,23,139
2011-02-01,18168,194.35,25,95
2011-02-01,18172,1967.13,61,734
2011-02-01,18178,333.3,19,182
2011-02-01,18188,426.6,16,164
2011-02-01,18196,450.78,78,241
2011-02-01,18198,606.7800000000001,16,482
2011-02-01,18202,485.73,23,197
2011-02-01,18219,94.31,6,45
2011-02-01,18223,502.85,27,211
2011-02-01,18225,438.82,22,269
2011-02-01,18229,359.79999999999995,5,60
2011-02-01,18230,464.82,18,212
2011-02-01,18231,273.90000000000003,10,167
2011-02-01,18245,-59.5,2,-7
2011-02-01,18250,342.92,21,198
2011-02-01,18257,348.8,16,112
2011-02-01,18283,102.89999999999999,29,59
2011-03-01,12352,304.67999999999995,12,90
2011-03-01,12370,938.39,48,1005
2011-03-01,12383,357.07,15,91
2011-03-01,12388,210.9,10,90
2011-03-01,12395,326.5,10,321
2011-03-01,12399,288.05,20,364
2011-03-01,12407,226.29999999999998,15,215
2011-03-01,12408,837.59,36,356
2011-03-01,12415,16558.14,83,10162
2011-03-01,12417,391.6,19,119
2011-03-01,12423,347.35,20,139
2011-03-01,12428,5924.62,210,2534
2011-03-01,12434,286.25,16,77
2011-03-01,12435,3978.9900000000002,19,879
2011-03-01,12437,147.70999999999998,8,98
2011-03-01,12456,940.1700000000001,41,445
2011-03-01,12471,872.5,22,303
2011-03-01,12472,537.53,27,347
2011-03-01,12474,1033.52,63,698
2011-03-01,12480,771.02,35,395
2011-03-01,12481,832.34,36,693
2011-03-01,12484,-36.5,3,-5
2011-03-01,12500,491.28,6,362
2011-03-01,12502,702.8,31,175
2011-03-01,12514,1017.6800000000001,51,440
2011-03-01,12520,1182.21,73,737
2011-03-01,12523,115.09,8,62
2011-03-01,12524,475.44,23,343
2011-03-01,12528,271.93,13,75
2011-03-01,12539,1085.99,44,335
2011-03-01,12540,1140.76,34,512
2011-03-01,12541,312.4,17,288
2011-03-01,12545,628.15,34,346
2011-03-01,12547,159.4,6,109
2011-03-01,12553,675.16,38,389
2011-03-01,12557,817.5,5,550
2011-03-01,12564,456.90000000000003,21,133
2011-03-01,12565,-14.75,1,-5
2011-03-01,12583,712.85,20,325
2011-03-01,12584,453.73,18,82
2011-03-01,12594,307.5,13,163
2011-03-01,12597,516.15,30,230
2011-03-01,12598,-20.4,1,-24
2011-03-01,12600,124.08000000000001,3,25
2011-03-01,12601,111.0,3,49
2011-03-01,12604,178.5,10,137
2011-03-01,12613,821.66,45,486
2011-03-01,12614,315.6,20,76
2011-03-01,12619,205.98,5,44
2011-03-01,12621,960.0,5,484
2011-03-01,12623,305.1,18,191
2011-03-01,12637,205.87,42,90
2011-03-01,12647,464.7,5,225
2011-03-01,12662,301.4,19,169
2011-03-01,12668,1444.8000000000002,49,522
2011-03-01,12669,1136.3,69,848
2011-03-01,12676,197.9,7,107
2011-03-01,12678,3243.13,35,2271
2011-03-01,12679,756.8100000000001,42,318
2011-03-01,12681,1432.81,71,703
2011-03-01,12682,479.40000000000003,21,187
2011-03-01,12683,1608.08,57,1210
2011-03-01,12693,224.85,11,85
2011-03-01,12708,268.41,18,184
2011-03-01,12709,1181.2,21,558
2011-03-01,12712,475.15,18,134
2011-03-01,12720,498.32,29,490
2011-03-01,12726,316.02,15,423
2011-03-01,12727,558.16,29,330
2011-03-01,12728,164.05,8,61
2011-03-01,12731,2350.46,37,1078
2011-03-01,12747,310.78,12,146
2011-03-01,12748,1011.9399999999999,160,807
2011-03-01,12753,-28.090000000000003,6,-11
2011-03-01,12754,-45.57,13,10
2011-03-01,12755,-3.552713678800501e-15,4,2
2011-03-01,12758,1570.19,56,1109
2011-03-01,12759,444.8,27,277
2011-03-01,12775,235.71,12,170
2011-03-01,12778,273.58,16,256
2011-03-01,12779,303.39,9,153
2011-03-01,12782,415.52000000000004,16,174
2011-03-01,12792,400.54,25,217
2011-03-01,12811,274.6,16,126
2011-03-01,12817,166.04000000000002,4,53
2011-03-01,12818,1542.08,14,929
2011-03-01,12823,459.0,1,60
2011-03-01,12831,215.05,9,135
2011-03-01,12834,312.38,18,110
2011-03-01,12839,-3.3,1,-2
2011-03-01,12841,269.9,27,191
2011-03-01,12843,93.4,4,52
2011-03-01,12845,289.0,5,183
2011-03-01,12849,704.5,33,514
2011-03-01,12866,559.12,26,171
2011-03-01,12867,500.34,75,563
2011-03-01,12868,248.27,18,147
2011-03-01,12873,374.0,4,128
2011-03-01,12877,83.16000000000001,5,60
2011-03-01,12878,315.18,19,212
2011-03-01,12881,298.0,7,21
2011-03-01,12888,272.76,4,52
2011-03-01,12901,3190.92,20,2032
2011-03-01,12902,138.68,10,66
2011-03-01,12909,903.45,42,598
2011-03-01,12913,134.97,4,87
2011-03-01,12916,625.98,20,272
2011-03-01,12921,949.57,48,712
2011-03-01,12924,226.05,5,75
2011-03-01,12931,62.5,1,50
2011-03-01,12933,109.5,8,64
2011-03-01,12937,217.43,16,192
2011-03-01,12939,1919.04,5,736
2011-03-01,12948,528.96,33,268
2011-03-01,12955,473.82,23,404
2011-03-01,12957,330.51,24,251
2011-03-01,12971,1158.44,23,1130
2011-03-01,12980,838.8000000000001,1,24
2011-03-01,12989,433.20000000000005,2,162
2011-03-01,12994,316.4,22,159
2011-03-01,13000,256.78000000000003,19,230
2011-03-01,13001,1941.68,52,1084
2011-03-01,13014,810.53,16,247
2011-03-01,13018,327.65,25,357
2011-03-01,13021,259.35,16,99
2011-03-01,13026,84.36,5,156
2011-03-01,13027,384.0,3,960
2011-03-01,13035,333.0,12,212
2011-03-01,13037,250.42000000000002,15,158
2011-03-01,13043,471.57,13,251
2011-03-01,13046,197.72,14,76
2011-03-01,13047,412.1,21,188
2011-03-01,13050,382.5,22,268
2011-03-01,13060,307.53000000000003,15,123
2011-03-01,13069,273.98,45,398
2011-03-01,13072,177.15,7,69
2011-03-01,13078,1229.52,33,327
2011-03-01,13081,2327.3,83,1592
2011-03-01,13082,706.5,21,804
2011-03-01,13089,4369.06,146,2314
2011-03-01,13090,555.3,6,126
2011-03-01,13092,92.2,6,14
2011-03-01,13093,262.54999999999995,8,119
2011-03-01,13094,69.96000000000001,1,66
2011-03-01,13097,878.02,74,323
2011-03-01,13098,349.2,7,88
2011-03-01,13102,676.08,33,389
2011-03-01,13104,111.96000000000001,2,36
2011-03-01,13110,460.94,53,135
2011-03-01,13113,1167.13,18,326
2011-03-01,13117,90.6,7,72
2011-03-01,13118,423.55,19,127
2011-03-01,13121,254.73,50,227
2011-03-01,13126,530.11,35,677
2011-03-01,13132,77.3,3,20
2011-03-01,13133,57.449999999999996,4,21
2011-03-01,13139,409.5,5,210
2011-03-01,13148,369.09000000000003,29,173
2011-03-01,13166,414.7,39,214
2011-03-01,13183,513.84,9,288
2011-03-01,13185,71.4,1,12
2011-03-01,13196,512.13,34,320
2011-03-01,13199,680.76,10,484
2011-03-01,13216,333.74,5,297
2011-03-01,13225,353.64000000000004,4,196
2011-03-01,13226,108.21000000000001,16,80
2011-03-01,13230,281.43,71,137
2011-03-01,13239,329.56,22,363
2011-03-01,13240,218.34,23,74
2011-03-01,13249,291.84,2,240
2011-03-01,13261,99.0,1,20
2011-03-01,13262,200.29,11,125
2011-03-01,13263,1196.49,198,741
2011-03-01,13265,307.44,13,162
2011-03-01,13266,302.21999999999997,19,401
2011-03-01,13267,633.07,24,281
2011-03-01,13268,1102.49,142,1371
2011-03-01,13299,142.5,5,30
2011-03-01,13305,156.6,5,84
2011-03-01,13316,1460.24,12,2047
2011-03-01,13319,402.64,22,207
2011-03-01,13327,474.05,21,194
2011-03-01,13340,3678.0299999999997,51,1605
2011-03-01,13341,775.85,42,301
2011-03-01,13344,1656.15,68,599
2011-03-01,13345,-11.899999999999999,2,-2
2011-03-01,13357,609.95,85,322
2011-03-01,13358,439.03000000000003,29,285
2011-03-01,13368,588.0,28,315
2011-03-01,13373,987.7,50,458
2011-03-01,13382,222.99,15,131
2011-03-01,13394,320.42,21,214
2011-03-01,13408,1490.77,40,906
2011-03-01,13410,148.54999999999998,5,85
2011-03-01,13426,306.39,22,311
2011-03-01,13439,283.71,54,242
2011-03-01,13451,551.18,108,423
2011-03-01,13452,590.0,1,2
2011-03-01,13458,-2.95,1,-1
2011-03-01,13468,690.62,40,305
2011-03-01,13475,589.4,32,404
2011-03-01,13476,706.9,29,162
2011-03-01,13477,-13.05,2,-3
2011-03-01,13481,665.28,43,471
2011-03-01,13488,711.0,31,258
2011-03-01,13491,252.88,19,263
2011-03-01,13493,439.28,4,314
2011-03-01,13497,194.55,10,109
2011-03-01,13499,158.23000000000002,9,121
2011-03-01,13502,74.56,5,50
2011-03-01,13509,440.7,16,506
2011-03-01,13512,251.21,15,143
2011-03-01,13520,490.78000000000003,13,227
2011-03-01,13533,146.64,42,107
2011-03-01,13534,503.42,24,311
2011-03-01,13538,337.5,5,50
2011-03-01,13552,469.05,14,183
2011-03-01,13557,240.68,16,224
2011-03-01,13571,145.27,27,77
2011-03-01,13573,31.770000000000003,3,10
2011-03-01,13576,330.24,7,192
2011-03-01,13588,113.30000000000001,8,48
2011-03-01,13591,462.2,23,128
2011-03-01,13592,76.72,6,30
2011-03-01,13593,416.3,23,147
2011-03-01,13599,551.07,16,318
2011-03-01,13623,101.35,23,34
2011-03-01,13630,-14.4,2,-3
2011-03-01,13631,80.0,1,20
2011-03-01,13636,137.35,8,85
2011-03-01,13649,148.8,8,72
2011-03-01,13650,372.12,19,134
2011-03-01,13652,329.44,20,178
2011-03-01,13654,312.93,24,332
2011-03-01,13662,223.95,17,174
2011-03-01,13668,485.43,46,242
2011-03-01,13694,8089.22,67,7462
2011-03-01,13695,83.14,5,46
2011-03-01,13700,301.04,37,333
2011-03-01,13707,223.0,16,120
2011-03-01,13708,296.88,49,306
2011-03-01,13715,137.49,8,95
2011-03-01,13716,138.28,21,138
2011-03-01,13720,266.2,17,204
2011-03-01,13722,1463.47,46,958
2011-03-01,13725,137.12,10,132
2011-03-01,13728,183.0,12,92
2011-03-01,13736,349.63,75,224
2011-03-01,13743,141.72,6,156
2011-03-01,13760,135.09,28,96
2011-03-01,13767,-16.35,4,-5
2011-03-01,13769,300.75,17,133
2011-03-01,13777,1239.99,12,640
2011-03-01,13784,96.75,3,57
2011-03-01,13798,3453.44,27,2218
2011-03-01,13802,2110.62,28,1074
2011-03-01,13803,277.07,17,121
2011-03-01,13821,270.15,42,110
2011-03-01,13842,311.07,19,115
2011-03-01,13854,927.18,10,194
2011-03-01,13869,687.15,67,311
2011-03-01,13871,798.85,34,331
2011-03-01,13875,343.03000000000003,12,168
2011-03-01,13880,200.10000000000002,9,94
2011-03-01,13881,673.9,4,506
2011-03-01,13883,980.41,46,457
2011-03-01,13884,189.95000000000002,10,62
2011-03-01,13899,298.5,15,122
2011-03-01,13900,357.58000000000004,16,154
2011-03-01,13901,433.9,23,244
2011-03-01,13908,496.0,28,349
2011-03-01,13911,282.28000000000003,18,208
2011-03-01,13918,198.20000000000002,8,100
2011-03-01,13931,378.21000000000004,20,211
2011-03-01,13934,922.1,31,390
2011-03-01,13946,209.85,4,95
2011-03-01,13953,500.0,1,400
2011-03-01,13956,119.72,21,58
2011-03-01,13959,122.7,18,80
2011-03-01,13969,145.55,28,69
2011-03-01,13971,297.04,19,230
2011-03-01,13975,655.71,111,447
2011-03-01,13983,290.0,1,2
2011-03-01,13985,393.0,20,190
2011-03-01,13988,631.06,43,426
2011-03-01,13999,301.48,16,214
2011-03-01,14012,328.8,11,160
2011-03-01,14013,118.5,8,90
2011-03-01,14016,1477.56,45,511
2011-03-01,14021,198.9,3,54
2011-03-01,14031,532.1300000000001,15,301
2011-03-01,14032,309.64,20,291
2011-03-01,14035,398.98,12,206
2011-03-01,14041,141.41,21,94
2011-03-01,14048,-34.8,3,-14
2011-03-01,14051,788.35,10,149
2011-03-01,14056,959.46,77,613
2011-03-01,14057,322.77,26,303
2011-03-01,14059,183.6,8,128
2011-03-01,14060,140.0,2,80
2011-03-01,14064,560.5,19,1073
2011-03-01,14066,152.55,7,45
2011-03-01,14071,356.81,22,295
2011-03-01,14075,307.92,18,270
2011-03-01,14077,117.11,20,63
2011-03-01,14081,-19.9,2,-2
2011-03-01,14083,14.4,1,120
2011-03-01,14085,513.0,63,393
2011-03-01,14092,238.20000000000002,13,100
2011-03-01,14099,244.13,28,236
2011-03-01,14101,1224.6,4,3620
2011-03-01,14107,554.18,28,418
2011-03-01,14110,904.26,32,388
2011-03-01,14112,551.8,40,366
2011-03-01,14114,191.39999999999998,4,12
2011-03-01,14127,137.6,9,36
2011-03-01,14128,305.54,22,269
2011-03-01,14129,358.90000000000003,16,164
2011-03-01,14146,662.3,30,260
2011-03-01,14155,118.75,6,25
2011-03-01,14156,9739.67,88,4419
2011-03-01,14159,458.87,116,402
2011-03-01,14161,263.04,25,140
2011-03-01,14165,122.53999999999999,23,54
2011-03-01,14167,110.65,9,33
2011-03-01,14180,844.35,36,114
2011-03-01,14189,311.85,18,223
2011-03-01,14193,422.54,23,250
2011-03-01,14194,1023.04,63,628
2011-03-01,14205,222.9,14,126
2011-03-01,14209,420.6,19,84
2011-03-01,14211,-19.5,3,-4
2011-03-01,14214,634.5,37,310
2011-03-01,14217,130.05,6,63
2011-03-01,14223,289.0,18,128
2011-03-01,14226,961.05,23,705
2011-03-01,14227,-5.449999999999999,3,-3
2011-03-01,14231,-23.75,3,-5
2011-03-01,14232,691.53,47,567
2011-03-01,14235,850.3100000000001,30,576
2011-03-01,14239,374.40000000000003,22,142
2011-03-01,14243,-15.0,1,-4
2011-03-01,14245,995.2,67,629
2011-03-01,14247,136.77,19,47
2011-03-01,14256,411.20000000000005,21,108
2011-03-01,14258,982.08,6,184
2011-03-01,14267,826.41,15,279
